director_key,director_name
7cf7405ea76594a59a2130b2a8cba3a2,Mitch Dickman
089ab90e26fc0f6a58adf0da53d9cacf,"Denis Hennelly, Casey Suchan"
6de55f633f60330e45ff820d9f8680bd,"Marta Jaenes, Rosa Márquez"
0682a2be77d1f6079a679b072e7d4c2e,Eddie Martin
8ab45cba36781cb7d607342fedeb5960,Maya Zinshtein
90f760ada305cd5f07d270daa157b2a5,Sian Heder
819e637fab7136d3811d34d9502b99b0,Prashant Nair
06e6db7d9b80aff485754de791eabce6,Raj Amit Kumar
9c94c5bbe502cb79824ee5c151d78013,Christian Schwochow
734cb4e71e6dd4897e0f53e41206ac49,Saul Dibb
28cf369a7d7e137cc32a32e004b2640e,Jason Lai
dda96c5b5966337b0c19413a4f7d6338,Matt Palmer
eed1578f37fe46d73a6d75d30e4a8f23,Gregg Bishop
e52d5579dd9b8566b501f5e50bd95e90,"Devaki Singh, Luke Kenny"
4b8689872749893e38a05318d23e9dfb,Van M. Pham
27eaade76ee0fbb1b0508948513ee8bc,Clay Staub
ceb2964b5b7eef0e14e154d43e66df16,Lee Eung-bok
4a4eb14e049c3b791c0f44ec2c03e156,"Lee Kyoungmi, Yim Pilsung, Jeon Go-woon, Kim Jong-kwan"
5cb9e06a796af89d1dfbac1c631665c1,Paul Raschid
8c34a46338db1a2887e7e528d261d6ee,Kristian Mercado
fbcc9e28a33637e9c1e1045f1b479342,Toshiyuki Tsuru
2894299e781f0d562d10c52175d42365,"Akiyuki Shinbo, Nobuyuki Takeuchi"
18deeceb424776a9dc61c673ce94638d,"Jani Lachauer, Jakob Schuh"
56c8d4aed0f018e34e64558ba0c1d267,Sharmeen Obaid-Chinoy
ee3ef2b8d21dba3935288578c21567cf,Hani Al-Shaibani
ad7de0eaea5c2bbd559aff8c7176c09c,"Mark Helenowski, Kevin Pang"
abfc476d12ad111d35ead8e3224b55e2,"Dana Doron, Uriel Sinai"
f7f7298d2f2dcf0cda962e36bd9caab5,"Ola Flyum, David Hebditch"
f81c204856ae997916a2ccca3f61910f,Anjali Nayar
3dcf037b5128d87cbe1f43837e9af635,Takeshi Fukunaga
5962be9f8a6aa9ec78cd0ab88a411864,Suhas Kadav
3d7d47a08d460d7db1020747eb003ed7,"Todd Kauffman, Mark Thornton"
a835954cc67f2d14d923612cf4ab137c,"Jacob Joice, Steve Ball"
9ea7254b8ff9b749b7390dfdc02371d1,Kunihiko Yuyama
2888a7f4881e0febbd06339aa56e919a,Steve Rolston
4151709300e029a6373109464f0aa4e8,Walerian Borowczyk
a908c6e2d6dbe6da302d276a99766c08,"Vincente Minnelli, Charles Walters"
013875edf2fd70d9e3480542473b4748,Jay Russell
9ac6adc1f7374510d205f64bdd8dc4b4,Jon Rosenbaum
099c9e9c216807c53cf61b39b52a29ef,Gary Winick
514402002317a3e85c2d4aef8bf3f5ca,Barry Sonnenfeld
9264ce29d4097ec21fffba47a415fdd5,John Fortenberry
2e494791a3ab4abac3a207d854009ad1,Paul Shoulberg
6f83e41ddf1a8bf01484360f16421277,Shreyas Talpade
1cdeeb4949b6dd45a5e993a2e916de6c,Ry Russo-Young
fdd69fb8fbe84d17c4f358442289e3ac,Billy Ray
55ac7abf02f8db167023d88fa0053db6,Babak Anvari
c9cdb02b8bf20023ca30747019f02796,Gina Prince-Bythewood
7fc2160164360d9d2e9c141ff79ffc04,Kevin Hooks
de3290c30c03607e3d516d119d0c46e1,Luis Prieto
182a7251eb387807bcf84e1588e237a4,"Shinji Aramaki, Masaru Matsumoto"
8e855e771378d604345f10c2254e0aea,Alfonso Arau
9301863e4546102bdc84a245c06a8bed,"Rusty Cundieff, Darin Scott"
7a1abcde00438ff320d4bc1c70f6ac65,Ben Younger
2fdc82d154be7928fa395d7514dd85b6,Brad Silberling
b76fc538c7b4670c1d6e23c6dd4f3e0e,R. Ellis Frazier
ad66f648242534e62d5d419747153bae,"Kobun Shizuno, Hiroyuki Seshita"
a2abc7e48d465df011135b4a2332dc7f,Raja Chanda
ce88781e74d9a82daf6d5c27d2beb07c,A.R. Murugadoss
9ee6931ddf818ae69988bb3425194e77,Milan Luthria
c74e95bbbaf90b0ad0a6f1b513d36619,Steven Brill
981b9093bbe8b431446dbfae9fd1f0c3,"Raj Nidimoru, Krishna D.K."
7e1b3292064322865ff4fa5b6d3f3cf2,Alaa Eddine Aljem
3bc7921935ba206a178f4396e6932f29,Gauri Shinde
7ad17cd051d103086e6498b173b7b20b,Faraz Haider
c6b34765ba3fe1fef67bfb7c4ceb9810,Hani Hamdi
dc6827bca30da65efa89a2d435c8c052,Taylor Morden
26cd8680c937d286db8a1a6f1942ac4a,Susan Glatzer
baf9e682c8d1496755b2bd649f693a3a,"Ken Burns, Christopher Loren Ewers, Erik Ewers"
e3050bf29b80bd8bf4365f6636e913d0,Derek Peck
ae796d027e29f029ae53f5cb3c6d0e20,Marty Stalker
b9e55d8391a64bba2086d9c6c8bc03d0,Nawapol Thamrongrattanarit
fe435a5c6417049c5ecaab3505c93dbc,Aurora Guerrero
9557ab895922f6c6bd574d6adb060199,Amr Salama
8ef1d73500bbc6ce9cd5c2ee73e4a82b,Obaid Alhmoudi
f1ccbe7cd6ff9308dbe2487c6d14f154,Manu Ashokan
c70a146b252da61e36126ba961fc2e54,Khaled Youssef
7c0e1c75eb6c921dc5ea630225192c4f,Chandran Narikode
4124699532dd7dd48583c0d622b8dec9,Andibachtiar Yusuf
0c571df8e325685fda072020838648e3,Vikramaditya Motwane
c0d490192064cc2854fc12dfc960dd9a,Ravi Udyawar
a49f8dc36e3220d9a4f81f704f206d3c,Roger Young
360ca1bc6a229939eded11147f9dc4e9,Liu Jie
76f55b1c14126a7a41c95c925bd9fa42,Carla Barros
5bf3f1f3f9bf6cb349e760a826318ef1,Ali Samadi Ahadi
7f14584b4157b7362e70bc6d6e513e4b,Yen Cheng-kuo
d140136d0f940ea4132ac746208fd35b,Mitch Gould
176635ebf7987956c4d4a11d5e886423,Navneet Behal
cab1bb0f853410bda3b5ff713b2b1b25,"Ellena Wood, Jesse Vile"
35499bb5c018bd7f1e3b8290890298c0,Jeffrey Walker
aa79333d889ae38affdd77ce6b593bb7,Anita Udeep
ea8c5778fa90ce8f0634b189980b6c73,Mahmoud Sabbagh
430e7ce609f3c2d1fce4cfddcaf51f47,Kimmy Gatewood
c7f5295107a31e47ca62cf94bb423fed,Lucy Cohen
a19f55b83628259ec57d0cda0a55e701,Elizabeth Chai Vasarhelyi
50094ce008ec0f27b69ea7313dbd752c,Michael Mayer
80f64fbd259d0a36b50954c3db33b6b5,"Ester Gould, Reijer Zwaan"
6a8d79ee0db0ae95b3565f4e1ff60960,Fred Ouro Preto
3badd8ffc5dba8a110f982c9554eee18,Jordi Llompart
271cc6544e915599ca103ce0a644cf9f,Brett Harvey
af8daaaf8c39aa7aa53da9986bd735a9,Morgan Matthews
e55e5af1ad65c2f46b8e6ce3bca2c08e,Sam Dunn
dba9317949ea5f7bfc11c219d66f8fe4,"Peter Mortimer, Josh Lowell"
3bc422c20c360b88a281edd7d7a3c05d,Adrian Murray
83a1b3f06f8e18f6e330515e45bad899,Sean Cisterna
c66fd30242f5d3e5698e074b70d67ef5,Unjoo Moon
4049dc39e67002787ba21ae493bece3b,Brent Bonacorso
c8218c590c8f7fa7285bb80d361a8f53,Paul Spurrier
10a17e3f6716ef71fb934aff24e86497,Dorian Fernández-Moris
dce1f085b0192ea54003910f8ee6501a,David Galán Galindo
2446e5bc9a12c7f7d92a2198888b90a0,Huw Cordey
9ca13f4b7ad2e78972e316ea03776ffb,"David Sington, Heather Walsh"
8a1f0b329b2777babde245fc2d7a5f56,Giulia Clark
c7c2cec9ef2331b6c2462ece834500e5,Perry Lang
75e01f86fc56a09786a73460ed876225,Santhosh Viswanath
5b5f952df29d8c8be65ad0f5a856a720,Nisheeta Keni
da3162032a838e0f6994e9fb78c778dd,Saratswadee Wongsomphet
d4160280f9de25c77530bdb050ce25e0,"Jung-ah Im, Seung-uk Jo"
e23624a2c2c9d05a341bff3908d2925b,"Roy Burdine, Johnny Castuciano"
9a48a8571e76724b468bde09bd0fb3cf,Steve Loter
ee6a834ec584fb229419b73359456446,"Peter Ramsey, Rodney Rothman, Bob Persichetti"
63e4f9927b3d1e1866a6e6d9975426e5,Jennifer Peedom
681d155b742aa014cee3e4ff086979c8,Huang Jianming
b8c0c2c1c1c81b39ec57d61079085fa6,Rod Daniel
4cc2fdb9d3afc4d99aed0ce678505b08,"Eric Summer, Éric Warin"
0e188ab6ad1e57f16eee195507d4cb9e,Brian Robbins
bfcf7c89f472606003ec6939d8e0d826,"Cody Cameron, Kris Pearn"
ad0643c24bc8cf7833c0da5ced5e76e6,Howard Zieff
25d1c3665ca9008c0e65977f0558d85c,Ken Kwapis
2ce14b9e4776485bafe2cd2d28040e99,"Mathias Malzieu, Stéphane Berla"
81b8acee5489bb0b69b99826dd5585a8,Davis Guggenheim
bafc9abb24e9555e727ed4c6da13a00e,Sylvester Stallone
0dd84dec3b6f2c68846d40085dc46af8,Phil Alden Robinson
5417f3ebf4966455c7c4d171c255fffd,Erik Canuel
9d0201d778b71fcdba4b5b082b920801,Peyton Reed
c536eee39158dd207c65e42005c8d571,Yuen Wo-Ping
92ee8508b12a1b823e843681e0a641ce,Roger Kumble
7128d16f2897cb4230695d2c84a6c4df,Robin Bissell
b7f4fda30007861e885671dcfcbead9b,Asghar Farhadi
0dfea63ba3156556685882d0752c1cf8,Jenny Gage
378b51601f1c1fec8246a175f49773e0,Jocelyn Moorhouse
dddd4bc76d01d90b81ea2279f008604c,Gonzalo López-Gallego
d4b641b59308c518d8b4b712dce8aecb,Liam O'Donnell
97d04ba5f1d4dd51def9a90112923437,Philip G. Atwell
a9fa0d54a0ef06d27cf19d1a715815ef,Xiao Feng
f4b347e9ab80f221971a22aa3ce20f77,"Lilly Wachowski, Lana Wachowski"
7f5afdc7a74aa729dfb6a45442c93ddc,Dylan C. Brown
ca53c0dc445b1545f71d23aa31735daa,"Peter Farrelly, Will Graham, Steve Carr, Griffin Dunne, Steve Brill, James Duffy, Jonathan van Tulleken, Elizabeth Banks, Patrik Forsberg, Brett Ratner, Rusty Cundieff, James Gunn"
022290463785b75031aa5f199283f76c,Jonathan Levine
970998ac52b40696ecf3d0bbcb361d4d,Hannah Fidell
24d0d29e93a0370ec26dbc4faad1fa01,Miranda de Pencier
f256bb41f2f209c7c56460898e335007,Olivier Assayas
1c23f3ceecfa2e52995e165ee84ef9c0,Anthony Minghella
2f381e3933383854041340e9710faa15,Marc Meyers
c2329a7b9c3327940259c6f7a4a35462,Yee Tung-Shing
a338be16f01dac8c627b5dcfc18d9f65,Sanjiv Jaiswal
aea6c4b6391b85f1037600bd93a438f9,Tensai Okamura
833f9c6ef090da82b4075cc3fc62c485,Theo Davies
cf4fcc4a45bc3b8e4d0638830d2584df,"Charles Gozali, Bagus Bramanti"
a8539d4398ebf8daf40b82ede8c8e652,Sriram Raghavan
88614477e51cffe1fea0b9843ee58c28,You-Jeong Chang
cdfeaafa5aaaa0570b8de8253afda120,Moataz El Tony
586798e8c48fc7a46b9f1da100b17b28,Paritosh Painter
59eaa9c9a401eb478740bb26efa38436,Shady Hanna
90ad95d32a031d01da3a3602c08ca18a,Shashank Khaitan
ac88da47f6a488d4c4b200aa019fada1,Susan Johnson
d00335733baf28fbf22618ba0a466b5a,"Jared Hess, Tyler Measom"
5557792786ebfe92e86ee2a52d274e6e,Sandi Tan
73eca73b1ba7aec33fc89f1f2203b31b,Brian Knappenberger
c3a6746cfca8d46d139bc8c913250162,Meghan O'Hara
06d908da2676f917841f532a0ce9c351,"Dennis Scholl, Kareem Tabsch"
13cc6df9b961665639791d2d7ac8f3b9,Jason Hehir
84b140a97a17dd7f200f2a5ee2e6d364,Dhilip Kumar
a157c2d12cc6b8e1f23ef70888accd5a,Nicholas Kharkongor
59fe4c83ee5e2f64c976c971dbcd7a2d,Sonny Marler
2bfa2261c944f906594be7ed4b1643ec,Hashim Nadeem Khan
1a2d363d751dcb3d076546c9dc6f6256,Khalid Mohamed
467b80272d90697c264f6a1b3b2c812e,Alessandra de Rossi
f352db3c0145cdcf3a393a219d2001a3,Monty Tiwa
c660276ba281c1334aaa5d7e27265e19,Shoojit Sircar
683e53213c971cf84f10f700ebb224d4,Just Philippot
a402b0d8513c14890577d83b10732de2,Adekunle Nodash Adejuyigbe
7feade4008627173ce6c0b5c03fa7941,Ben Simms
7e52c60bc546b071408322ed1be72d34,Jim Fall
79c39846ed23461f881841afae5c6a68,Jesse V. Johnson
c1d9b45df6456b5ff7dec1648dd090cd,Jeremiah Jones
20aeebac96bc8fc260c3a7f95c910acb,Elliot Hegarty
2e0ddb49f47acb6ef55259a374d7cfc3,Pia Sukanya
575cc49ea853f77924b0f84e83c18594,Benjamin Weill
baa65b9c7aac4e07b7deb6499cc7749d,Kristin Hanggi
6cea7a9036604fa9464b7a1d1734a746,Tanuj Chopra
0ca6086b9a175eefab23969ae41f92c2,"Ellen Seidler, Megan Siler"
5f1eeee7be746c29daf45422ddee7299,Neri Parenti
c9de77168ae68b8682db65215a824215,Franziska Meyer Price
cfda2675ea2683eb358d2d44340c7c52,Eleonore Pourriat
00e1a050f52f3d3147b8f269745fa2e0,Yance Ford
f562f5dc39c11fbdd0253a1f8ed1e184,Chris Bell
33be41e339c0687ec2d19051ffd83332,Elvira Lind
98b0f6449eb60cdbae5c1a74676e5b8a,Ben Patterson
4af9bb3f2d67177b74e4a72abd809c04,Jose Manuel Colón
e5390a01018d9c9ad60987fe453c2b93,Dilip Mehta
daa3c51b3fd72c2036a693eff31c67fa,Jay Bulger
61a5fa7ca209aec67fe1781a85abc4e1,Padraic McKinley
c87cfcc8426dc856fe68e40d76f51049,Faraday Okoro
0ab5634230804769acf179a7e6f1d886,Vandana Kataria
2027e97ad90241c869756f41edbe7be9,Takashi Doscher
31719835b04cafcf88dfb95a1fb2653b,Eduardo Casanova
bc83125b75ff6956be8d0d13efb81759,Manbhavan Singh
8e1c5e98482d0181ece4eb2e4f097a2b,Mohd Khairul Azri Bin Md Noor
fe219061d5ba31bc404845e0dd172ede,Julien Christian Lutz
5445c44f79711fd1f5db4d9cbc07f883,Ángel Gómez Hernández
9e4b8ef5d72bef5ca62df0f652a0045e,Óskar Thór Axelsson
e7ba88bd89ce58180c42511bc985daba,David Bruckner
b70515ac347f0bbb906498142412b29d,Milind Rau
b145b5cf183b9f50c1261c415815296d,"Matt Angel, Suzanne Coote"
f0c741b9dece95c8e1d9a0eb56ae6704,Falz
28e93ae5f3386b134dd2799238c3b14d,Michel Tikhomiroff
1862b46f2b5a13102cda9ecaf1ca7052,Madeleine Parry
8a9402bd7c683b31f57ded23de495455,John L. Spencer
6040bfe7e8e6496e87048cd35ca83a5e,"Jan Suter, Raúl Campos"
624d29f67b8867a5a6eccd217c045caa,Lewis Milestone
5e107a741f16baa03bf4af7d8dceefac,Amitabha Singh
4fced5bf6948b6cfbded8f4c0f5d8366,"Junichi Sato, Tomotaka Shibayama"
f26c0ebd42cd559594e8f3114ddea801,Joe Menendez
a1365cf1cd9ee1f13518bd6b1f69daf6,Manav Shah
cc61b157b3252a095c6a2ddfb192b79f,Fouad El-Mohandes
0b8c2123c462803f5325451313e08ad0,Sukhbir Singh
3488e86342932845e944b2ac548c84e6,Mark Ritchie
85b6210284252fa63c303cd61895f944,V C Abhilash
a11ec99f6ceb1ac9089bffe5641879cc,Adam Deyoe
7dd509e4cb44192087ace38bbcdf30e4,Jon Izen
cab532d36355ec126b6dbce558f00990,Guy Vasilovich
2e9146b76263723fa166f1ed00093463,James Barr
6ff519f6d5eae0eccb35ed724c88f68f,"Jeremy Coon, Tim Skousen"
3beb59c8cb20e977de2f2146f7f96fc9,Steve Bencich
ba511ae409aa39d42e3115995b0e9eb1,"Lasse Hallström, Joe Johnston"
8707aa6351700166d151a78df1b1e94f,Nick Castle
745af33c44b72997b4835e17774f6d7f,Dennie Gordon
3619b4f2c5c5732951d05d09c8b71da9,Jared Hess
9e16f93e4f37b3f0f5cb13eaa472b441,Pete Travis
fc8c8e95a4522576bc82b647251e5368,Rian Johnson
33a8c62e742507bd9e34709c0e3b0b1a,Shane Acker
59cba37b62bbddbf8f4161c5d60849be,Matthias Hoene
1a20357cafe1d2768e57d8343f2917b4,Florian Henckel von Donnersmarck
9b1fa6f08b50a2c13cf1d3e1dd233560,Dean Parisot
6c37151e3553e65aafa189daa3a50f35,Stephen Chiodo
f3f10b645b2584fa62ed598ac4934a35,Stephen Frears
a7045cb4cf9b86c86ff1cf7a4e8e86b5,John Erick Dowdle
21de5b65c6631b13d57882855655bea3,Antoine Bardou-Jacquet
b01c027c1304d0b260b3f8cc0410ac5b,Michael Showalter
ac7f8b671b719e8980e472e52179c31a,Daniel Schechter
86795a5f66a99548dad547a5195a47d4,Luis Estrada
e76f38b7762579b9c61d0f45c08e62b8,Emmett Malloy
728d177a6c1d44f6506e37e61d7128dd,Antonio Campos
deaa738e514aa53b203df79eab9ad8b7,Alan Rickman
f755d7964b348d9b4d88f7f700946963,Lone Scherfig
7a0b5d78ef76c72f01fc710997398430,Leigh Janiak
224334d3608a40ac163073b2be5788a6,Michael Rymer
9afd84adf7cf3da4123f57e24ba59982,Mrighdeep Singh Lamba
135a7c57ab2e33ec3b6f978814b6a2ec,Raj Khosla
613f06e5bfde4c58a9b87a8acd7bf1be,Kabir Bhatia
c91086650898a233832a2ab72f1d0fd3,Rajiv Mehra
cd8b250ee98161c5bb87919e411a7661,Paco Arango
95a5d448a0da3cd6259a73c484d50904,Ben Shelton
eb94e927c57ea2be006c8012bd11fae8,Saurabh Kabra
f48fb620595743c32517b3b6f7483809,Pramod Pawar
49c891a2f672bda3a3bac13826c209e0,Sameh Abdulaziz
f5b1912cfd43f5022bec93a248a7cbab,Nibal Arakji
cf852b039ad965a644d52c3a9432f355,Dani Levy
27bed5aae2adea2304624c7199092cdd,Ahmad Samir Farag
ed6660bea97e73568623b43e755fe3f5,Doug Hamilton
930136073fa3d8f6d40dcfae1ed0ceb4,"Will Lockhart, Cole D. Pruitt"
73227cc087bc798c4ce3ccce0c4eae84,"Gabriel Clarke, Torquil Jones"
c45700720b6661c68cc1d60b3612d954,"Cristina Costantini, Kareem Tabsch"
55ef036fe4adb597173754de99cc19e9,Atanu Ghosh
c236f275eb020023c641aa412047bb4e,Mahmood Ali-Balogun
0f868140103a22b00d76cf2b330772ea,Victor Vu
6132d710ce416843d5c17a87865a9f07,Lasja Fauzia Susatyo
d700a5c59102048082cc9bff02a2f33c,Angga Dwimas Sasongko
1b8dfc4cae26b4d2c5119b1bf628e9b7,Shanker Raman
43b0857051a92f2dfcdc498a48be3cfb,Steve Gukas
9823102010844a9383b236c5239ca866,Adarsh Eshwarappa
27b6ced527959f71ec25859a6ec79541,Syed Atif Ali
6770f9ee6a48f7dbdc3c77079b2addb9,Adrián García Bogliano
36d94592e0e177b13cf9039d53ae117c,"Mariana Tschudi, Héctor Gálvez"
dc3e6d298a81fcf4d68624985af6d5fa,Javier Ruiz Caldera
53ca4e1dc652e764888792dfdc04d235,Yudai Yamaguchi
79b3ff03de8289b9ec92466842dfab53,Tomas Portella
b20fbacd5c9f6f725a069f8f6fefa22c,Olivia Milch
34eac1678bff7c0cda0504f11cf83f58,Daniel Sánchez Arévalo
c392974a8ec214b564172c80f3362bb4,"Ismail Farouk, Hazem Fouda"
9ccf1f8ae9f26654b76f9086ae03555e,Praveen Kandregula
4a7ff69385df76721addd617f53a9116,Archie Borders
538875d272f4734887cd82f2eef9c57a,"Mike Diva, Akiva Schaffer"
73c19765ea233659416fb3fafbebeb8b,Pepe Mora
b9dfc6fd703700e70c6d6a8b86ffd0fb,Miguel Conde
68994de1f98f7fd9fd9ec81008c6bc17,Fredrick Munk
b3cfb53c15269f3efd91b33ea7cd3695,"Karim Amer, Jehane Noujaim"
e30887b14edc6efcc6048650e40bc630,Matt Tyrnauer
b1a4f506244c876aaf68d0d9d5c45920,Charlie Siskel
d3f4b65038910473d85d34e8266960e5,Rana Eid
a8f3e5903c006863684ab8bc10f4b364,Amman Abbasi
19241e013f8958051f6fb4b30c3767e7,Ben C. Lucas
75923349fe6030b63e231953e4ec7db0,Chris Robinson
85f9b4d0fc5295f4e162448bed12e0c4,Carlos Sorín
202464f005cedecb40f76090a93e44d4,Indrasis Acharya
9fb6d708ebf11e6180ebf0855edc82ca,Tinge Krishnan
5d25eec920ec0fa1bb2a8f57e649c0eb,Prasanth Varma
c4c05b08f36c3c7375204fd638581a86,Norberto López Amado
4dcdd7c65dbcb6ff690defe7bb7adf00,Abhay Chopra
4d87688a426ff23292d4106d7e483751,Stefon Bristol
66b4a16e0f187d59f2393269ab977bd8,Rusty Nixon
64a54fe85b71551d99902e7ed78ba027,"Abhijit Kokate, Srivinay Salian"
39006ea87d135619a4e8f74b2e6f0743,Hasan Karacadağ
a67579b3dd58d473c9f7cb6f503c338f,Braden R. Duemmler
d2e9e7ff96d265435701fdc718cd9ef7,Adam Marino
aaf07a8d00bf62910724729d74239caa,Raúl Arévalo
81d18990d6b4b30ca2b6212fb2828601,Pass Patthanakumjon
aeb82bc9478d815755d0d4b04a4cf1dd,Krysia Plonka
60d3d6dd5199c54f94105db392fd812d,Kevin Layne
edb487c96960a5c9f831d0b737e42f1a,"Will Lovelace, Dylan Southern"
26fcc7d63152c746861cf0777b4467f0,Sunkanmi Adebayo
4f8f296f78db0f5996ecd509514ef32f,Nidhi Sharma
b564962b671c5c8d1c99d23b777a3b47,"Jason Sussberg, David Alvarado"
0511faaa76e72bc7266d7c9adf5f33e1,Farishad I. Latjuba
f7e79dae525001409a02baa41a8e06c7,Roy Campanella II
ba7556786684449ab91d99778067201a,Rajiv Chilaka
52bbfad0d4c372d9017029f3b8e75e96,"Greg Rankin, TJ Sullivan"
958f0f4874a875448d6d31b066777b25,Mark Risley
e75eff36d47624560d5c732ebc685527,Jon Turteltaub
5e4823bcd7300d3ca7283ff553613d01,Christopher Cain
1b4ab2d0fa08fcf64a07d986553c4ffd,Henry Selick
81f676925a2813722f11e481a2d1116f,"Matthew O'Callaghan, Todd Wilderman"
ecec52b07fbda21bc79a93364d918022,Rob Reiner
a864e259d44ccf8c8d6eaed221a99a97,David Gelb
c5a89f9143b74831280cdda44bc19276,Alexandre Avancini
e0df389e4870cda07be7f4313993b5fc,Jeff Wadlow
9ae87fa6d2cee65771b7aeb2c6fd17d0,Ron Underwood
5909e6b9e2b7b6010fdd0e1c488e731f,John Lee Hancock
2ea9112dc3aee91e082f8faf9dae8874,Greg Berlanti
2005d05af414ac92a3ffc5beecbd94f4,Barbra Streisand
eb87ff9d3ebc64bd8b6bb3cf5e167c8d,Troy Byer
f23ab743658e6c2bfc7d4d4a551a594c,Jessie Nelson
12a54980905b24a5bd97bcf84a8be7e5,Gus Van Sant
9b01981f0bfd3f41846c649d2b035742,Lance Hool
259255ac7b94a4286887b5317a88dd63,Kavi Raz
219111b9a14c079afe16218af566308d,Paul Greengrass
636df9a0a654e6c705a6cc3ce30d05ea,Mikael Håfström
75b635c2e89e1d410caa02db42eeea22,Matthew Hope
dc6b5d5eb2e276d0f1b431eec9d19e61,Bong Joon Ho
b5e17ff28bcf1ef156b00ca1b092dd25,Isaac Florentine
eee2d715bf68e2a6351f49c401ddb7d2,Gillian Armstrong
eb2134bcc9053cc23ec1ebd61080ce3f,Steve Rash
0dd300e0417eb51d8af8d5e063cc71c2,"Dan Kwan, Daniel Scheinert"
54591d1574ff9980f7c3935032f1c682,Chris Smith
e7c02f328f18a5b1d5a037cb8ac32f4d,Gary Stretch
8134d105c7915e0b808aa9fb9238d87f,Bronwen Hughes
4c34f0b573a7d931d7cfee7cdfcc188a,Amber Tamblyn
cb3176525973a962ee49644314837edd,Pamela Romanowsky
a6c3a70eba4b46e75efa1ae1b0e1736e,Robert Eggers
85f32847db89571d5a5121d859b22f3e,Rohit Shetty
76bb5e4f762ce15fffb188b622750ddd,Simranjit Singh Hundal
1e50aa7ac954243828c2f0ee2ae31eca,Karim El Sobky
2a79f7c51ccbdcca36cc225c963972ae,Tanuj Bhramar
d75d3f57cb82e56bc11004092a33619d,Kundan Shah
373e9ac919fe631cdd1e9b6a65128372,Raditya Dika
8b43bd0ddfde6f4e6a3d91962f4e4d56,"Shashanka Ghosh, Samit Basu"
3d14f422c8b830eb69090e4201be7f74,Charles Uwagbai
9ae46f501fce8401b171418ae8c201d9,Sundar C.
cca1c1bb70527ee3e07272249ab808e4,B. Subhash
cad28de7741c3ebeb80d85f2bcf83fc3,"Heidi Brandenburg, Mathew Orzel"
988c0a40a015e07e3c1c06fdbac23f72,Pascale Lamche
f03043d4f31106bb82c9c6d905288980,Sanjay Patel
b46f76d9d0e4b37eaa85bd792b8bffcf,Amarjit Virdi
1b36fb7cd05230995c0a991d38263d5b,Antonin Baudry
3fbdbed3981e69769786229a1a786789,"Akhil Paul, Anas Khan"
d78dd0f4b06aef78970efa6ebb8f6624,Gerhard Mostert
4ad5832d0c69246ece320eee5dbf2213,"Ali Kalthami, Meshal Aljaser, Faris Godus, Mohamed al Salman, Faisal al Amer"
92566e96be08f2ab33d817d458a62658,Han Kwang Il
c63b22121be78fc1b8af88ba43078fc7,Ömer Faruk Sorak
608ace54db8a95a3b19ca861b319bdaf,Jee-woon Kim
8e92d2c50e40de06da32567f5a655d2a,Lluís Quílez
9ca1696267055f8df2eeb783c091373e,Kim Jee-woon
21765d8fa506d84d9ab9c9c4b57cf3ce,Chester Tam
df0030315893c33f78d7c618d12cb478,Mark Raso
e75d66db4e6bdcc86d45936d856ab63e,Scott Marshall Smith
30f41f4aaf49b9140a02097b945334ec,Mike Doyle
b5f15be5cc6aa8a86264d858a7cb2bff,Stanley Nelson
b1d247458038752d5a09f6f5ea2726a5,"Dylan Bank, Daniel DiMauro, Morgan Pehme"
1c3c3fe101b03010079e008b6759e4c4,"Keith Fulton, Louis Pepe"
9cd8ea6febc30a6e2899dc0352b4a5e0,Sridhar Rangayan
152e2c284e139f4274908074cb524b6f,TT The Artist
36770befee99f238e3110240edff2306,Robert Markowitz
827a04e42a4d019bba4ea831ea43fab8,Haile Gerima
8188de65751a8265eeb786668de034b4,Francesco Amato
b73d3e25b5b2740649ea894f405485db,Sudabeh Mortezai
7f1133467d8f09ba822de3fa8b56a40f,Monique Gardenberg
94af4283431ce98e3f40ab2eae2c56ac,Oren Uziel
08aec712c5686446f1dd52570f979ec1,Tony Abulu
4f113bf641a379b9d70341e43126af7d,Tamas Yvan Topolanszky
a6cde7c1a59ffa1239a006b6b346d88e,Shonali Bose
7c3980bd06bfc50905083d71dd658915,Daniel Burman
e79d6ef8b27698f52cb480150ed43a5f,"Israel Adrián Caetano, Bruno Stagnaro"
5d86b62e065030daad1cad324ee2cf8f,Yin Chen-hao
3b9a8854eaceee9303135d4a9956838c,Yuval Adler
ec3bc45ed402345c3f42710b23543f73,Steven Fine
f5b87ce20f245d39b205ae49c747815c,Bernardo Arellano
146d8b1f2e86679d0afd2cdcb20d3628,Hernán Guerschuny
3d03bc26587a0e95c18cfce77ea70da3,Anthony Giordano
1f0509ed6a71aa30dbc77894c9aa9899,Yoo Byung-jae
5609ccc6470fac66be8b625e79dc5436,Doesjka van Hoogdalem
348cf8d81e6c7ac43604335408dd94e2,Steven Yamamoto
868d34370502dc4678b6fe8a31383e2e,"Elaine Bogan, John Sanford"
208998854b56b4ba777e7b755b58a852,Vivieno Caldinelli
22dcda0baeb197f4fb463afd002ae6b1,Sammaria Sari Simanjuntak
b48a0e0938a3c47a0d5793441269d2d2,Stephen Herek
33aab400109e63eba2cc4a1979e343c7,Peter Fison
f42aac13887a0809d5752f7ee9da2fff,Muh Chen
c774e3d1a9409744820b7778c2485dfe,Alfonso Rodríguez
